location,date,record,date,location,2019_population,total_vaccinations,total_distributed,unused_doses,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used,total_boosters,total_boosters_per_hundred
Vermont,2021-07-20,41754,2021-07-20,Vermont,623989,,,0,,,,,,,,31.0,50.0,,,
Vermont,2021-07-27,41761,2021-07-27,Vermont,623989,,,0,,,,,,,,31.0,50.0,,,
Vermont,2021-08-03,41768,2021-08-03,Vermont,623989,,,0,,,,,,,,31.0,50.0,,,
Vermont,2021-08-10,41775,2021-08-10,Vermont,623989,,,0,,,,,,,,31.0,50.0,,,
Vermont,2021-08-17,41782,2021-08-17,Vermont,623989,861492.0,960790.0,101430,469165.0,67.1,138.06,418708.0,75.19,153.98,1895.0,708.0,1135.0,0.897,,
Vermont,2021-08-24,41789,2021-08-24,Vermont,623989,867844.0,971810.0,107337,472283.0,67.52,139.08,421304.0,75.69,155.74,1332.0,907.0,1454.0,0.893,,
Vermont,2021-08-31,41796,2021-08-31,Vermont,623989,874010.0,983900.0,110884,475005.0,67.91,140.07,423736.0,76.12,157.68,1244.0,929.0,1489.0,0.892,16128.0,2.58
Vermont,2021-09-07,41803,2021-09-07,Vermont,623989,880078.0,1000270.0,122864,477539.0,68.32,141.04,426323.0,76.53,160.3,1064.0,884.0,1417.0,0.88,17433.0,2.79
Vermont,2021-09-14,41810,2021-09-14,Vermont,623989,885345.0,1014250.0,131948,479918.0,68.7,141.88,428656.0,76.91,162.54,1415.0,861.0,1380.0,0.875,18436.0,2.95
Vermont,2021-09-21,41817,2021-09-21,Vermont,623989,890270.0,1026000.0,137800,482085.0,69.03,142.67,430763.0,77.26,164.43,914.0,852.0,1365.0,0.868,19324.0,3.1
Vermont,2021-09-28,41824,2021-09-28,Vermont,623989,895502.0,1034570.0,141706,484268.0,69.39,143.51,432963.0,77.61,165.8,1095.0,747.0,1197.0,0.868,20586.0,3.3
Vermont,2021-10-05,41831,2021-10-05,Vermont,623989,909632.0,1054960.0,153106,487113.0,69.75,145.78,435247.0,78.06,169.07,2895.0,2019.0,3236.0,0.862,29943.0,4.8
Vermont,2021-10-12,41838,2021-10-12,Vermont,623989,929741.0,1088940.0,163096,490176.0,70.31,149.0,438705.0,78.56,174.51,4714.0,2873.0,4604.0,0.858,43842.0,7.03
Vermont,2021-10-19,41845,2021-10-19,Vermont,623989,943785.0,1112000.0,171487,492143.0,70.62,151.25,440661.0,78.87,178.21,2618.0,2865.0,4591.0,0.85,54132.0,8.68
Vermont,2021-10-26,41852,2021-10-26,Vermont,623989,958888.0,1133310.0,177390,494518.0,70.94,153.67,442686.0,79.25,181.62,2633.0,2158.0,3458.0,0.848,65029.0,10.42
Vermont,2021-11-02,41859,2021-11-02,Vermont,623989,990301.0,1172960.0,191206,498980.0,71.36,158.7,445308.0,79.97,187.98,5785.0,4488.0,7192.0,0.845,89668.0,14.37
Vermont,2021-11-09,41866,2021-11-09,Vermont,623989,1024686.0,1216340.0,199939,503489.0,71.77,164.22,447859.0,80.69,194.93,6024.0,4912.0,7872.0,0.844,117254.0,18.79
Vermont,2021-11-16,41873,2021-11-16,Vermont,623989,1059798.0,1253460.0,200696,513967.0,72.16,169.84,450241.0,82.37,200.88,6658.0,5253.0,8418.0,0.847,139797.0,22.4
Vermont,2021-11-23,41880,2021-11-23,Vermont,623989,1097722.0,1291090.0,198213,526056.0,72.61,175.92,453088.0,84.31,206.91,7458.0,5418.0,8683.0,0.856,163464.0,26.2
Vermont,2021-11-30,41887,2021-11-30,Vermont,623989,1120308.0,1301670.0,197163,533218.0,72.88,179.54,454783.0,85.45,208.6,3885.0,5489.0,8797.0,0.863,177391.0,28.43
Vermont,2021-12-07,41894,2021-12-07,Vermont,623989,1158512.0,1324010.0,194087,540100.0,74.19,185.66,462912.0,86.56,212.18,10680.0,5458.0,8747.0,0.876,200873.0,32.19
Vermont,2021-12-14,41901,2021-12-14,Vermont,623989,1191487.0,1372850.0,184799,545956.0,75.62,190.95,471879.0,87.49,220.01,6365.0,5720.0,9167.0,0.874,219309.0,35.15
Vermont,2021-12-21,41908,2021-12-21,Vermont,623989,1223032.0,1393680.0,185328,551122.0,76.68,196.0,478502.0,88.32,223.35,5923.0,4690.0,7516.0,0.88,239259.0,38.34
Vermont,2021-12-28,41915,2021-12-28,Vermont,623989,1245743.0,1404460.0,175392,556363.0,77.3,199.64,482342.0,89.16,225.08,3534.0,4366.0,6997.0,0.889,253118.0,40.56
Vermont,2022-01-04,41922,2022-01-04,Vermont,623989,1263805.0,1427030.0,177534,560055.0,77.75,202.54,485140.0,89.75,228.69,2881.0,3012.0,4827.0,0.886,264764.0,42.43
Vermont,2022-01-11,41929,2022-01-11,Vermont,623989,1284150.0,1464410.0,189043,564218.0,78.26,205.8,488332.0,90.42,234.69,4354.0,2969.0,4758.0,0.884,277917.0,44.54
Vermont,2022-01-18,41936,2022-01-18,Vermont,623989,1302678.0,1488980.0,193595,567967.0,78.65,208.77,490756.0,91.02,238.62,3559.0,3183.0,5101.0,0.875,290423.0,46.54
Vermont,2022-01-25,41943,2022-01-25,Vermont,623989,1316771.0,1670010.0,353239,573013.0,79.18,211.02,494049.0,91.83,267.63,3388.0,2820.0,4519.0,0.866,296575.0,47.53
Vermont,2022-02-01,41950,2022-02-01,Vermont,623989,1326055.0,1675510.0,355057,575096.0,79.43,212.51,495648.0,92.16,268.52,1886.0,1682.0,2696.0,0.797,302284.0,48.44
Vermont,2022-02-08,41957,2022-02-08,Vermont,623989,1331872.0,1668410.0,340229,576572.0,79.66,213.44,497047.0,92.4,267.38,1850.0,1306.0,2093.0,0.798,305298.0,48.93
Vermont,2022-02-15,41964,2022-02-15,Vermont,623989,1335141.0,1675010.0,340278,577336.0,79.79,213.97,497904.0,92.52,268.44,918.0,873.0,1399.0,0.797,306982.0,49.2
Vermont,2022-02-22,41971,2022-02-22,Vermont,623989,,,0,,,,,,,,818.0,1311.0,,,
Vermont,2022-03-01,41978,2022-03-01,Vermont,623989,1345007.0,1697550.0,352543,577506.0,80.05,215.55,499508.0,92.55,272.05,,759.0,1216.0,0.792,315157.0,50.51
Vermont,2022-03-08,41985,2022-03-08,Vermont,623989,,,0,,,,,,,,629.0,1008.0,,,
Vermont,2022-03-15,41992,2022-03-15,Vermont,623989,1353093.0,1709050.0,355957,577570.0,80.35,216.85,501365.0,92.56,273.89,,578.0,926.0,0.792,321332.0,51.5
Vermont,2022-03-22,41999,2022-03-22,Vermont,623989,1357565.0,1715850.0,358285,577908.0,80.44,217.56,501960.0,92.62,274.98,,455.0,729.0,0.791,324757.0,52.05
Vermont,2022-03-29,42006,2022-03-29,Vermont,623989,1360020.0,1725350.0,365966,579022.0,80.55,217.96,502605.0,92.79,276.5,548.0,390.0,625.0,0.79,325571.0,52.18
Vermont,2022-04-05,42013,2022-04-05,Vermont,623989,1365596.0,1739550.0,373954,580656.0,80.69,218.85,503479.0,93.06,278.78,1430.0,797.0,1277.0,0.787,328790.0,52.69
Vermont,2022-04-12,42020,2022-04-12,Vermont,623989,1367993.0,1750050.0,382057,580926.0,80.72,219.23,503700.0,93.1,280.46,1697.0,1593.0,2553.0,0.784,330704.0,53.0
Vermont,2022-04-19,42027,2022-04-19,Vermont,623989,1388640.0,1776550.0,391152,581481.0,80.92,222.54,504948.0,93.19,284.71,1797.0,1842.0,2952.0,0.782,349480.0,56.01
Vermont,2022-04-26,42034,2022-04-26,Vermont,623989,1398151.0,1789750.0,394837,582670.0,81.06,224.07,505780.0,93.38,286.82,1936.0,1525.0,2444.0,0.781,357062.0,57.22
Vermont,2022-05-03,42041,2022-05-03,Vermont,623989,1407840.0,1804150.0,398638,583492.0,81.18,225.62,506549.0,93.51,289.13,2234.0,1445.0,2316.0,0.781,365192.0,58.53
Vermont,2022-05-10,42048,2022-05-10,Vermont,623989,1417074.0,1816490.0,400609,584749.0,81.31,227.1,507360.0,93.71,291.11,2001.0,1353.0,2168.0,0.78,372391.0,59.68
Vermont,2022-05-17,42055,2022-05-17,Vermont,623989,1425750.0,1833490.0,409871,585467.0,81.42,228.49,508078.0,93.83,293.83,1873.0,1374.0,2202.0,0.778,379648.0,60.84
Vermont,2022-05-24,42062,2022-05-24,Vermont,623989,1434193.0,1844690.0,411524,586335.0,81.54,229.84,508794.0,93.97,295.63,1567.0,1406.0,2253.0,0.778,386536.0,61.95
Vermont,2022-05-31,42069,2022-05-31,Vermont,623989,1440680.0,1857690.0,417131,586904.0,81.63,230.88,509346.0,94.06,297.71,1390.0,1184.0,1897.0,0.777,391919.0,62.81
Vermont,2022-06-07,42076,2022-06-07,Vermont,623989,1448381.0,1869390.0,422373,587704.0,81.73,232.12,510010.0,94.18,299.59,2287.0,1162.0,1862.0,0.775,398188.0,63.81
Vermont,2022-06-14,42083,2022-06-14,Vermont,623989,1454410.0,1883690.0,430952,588348.0,81.83,233.08,510580.0,94.29,301.88,1839.0,1233.0,1976.0,0.774,403038.0,64.59
Vermont,2022-06-21,42090,2022-06-21,Vermont,623989,1455554.0,1885890.0,430336,588463.0,81.84,233.27,510684.0,94.31,302.23,904.0,856.0,1372.0,0.772,403968.0,64.74
Vermont,2022-06-28,42097,2022-06-28,Vermont,623989,1459442.0,1890990.0,431548,588804.0,81.9,233.89,511047.0,94.36,303.05,,739.0,1184.0,0.772,407140.0,65.25
Vermont,2022-07-05,42104,2022-07-05,Vermont,623989,1464721.0,1914290.0,449569,590296.0,81.98,234.74,511560.0,94.6,306.78,,754.0,1208.0,0.765,410462.0,65.78
Vermont,2022-07-12,42111,2022-07-12,Vermont,623989,1469576.0,1929890.0,460314,591653.0,82.04,235.51,511917.0,94.82,309.28,,694.0,1112.0,0.761,413620.0,66.29
Vermont,2022-07-19,42118,2022-07-19,Vermont,623989,1473454.0,1945490.0,472036,592611.0,82.1,236.13,512291.0,94.97,311.78,,826.0,1324.0,0.757,416177.0,66.7
Vermont,2022-07-26,42125,2022-07-26,Vermont,623989,1479555.0,1955890.0,476335,594050.0,82.18,237.11,512793.0,95.2,313.45,,872.0,1397.0,0.756,420354.0,67.37
Vermont,2022-08-02,42132,2022-08-02,Vermont,623989,1485591.0,1972490.0,486899,595083.0,82.29,238.08,513454.0,95.37,316.11,,862.0,1381.0,0.753,424710.0,68.06
Vermont,2022-08-09,42139,2022-08-09,Vermont,623989,1490952.0,1983090.0,492138,595935.0,82.4,238.94,514184.0,95.5,317.81,,766.0,1228.0,0.752,428500.0,68.67
Vermont,2022-08-16,42146,2022-08-16,Vermont,623989,1495505.0,2000490.0,504985,596834.0,82.55,239.67,515122.0,95.65,320.6,,650.0,1042.0,0.748,431244.0,69.11
Vermont,2022-08-23,42153,2022-08-23,Vermont,623989,1499430.0,2007190.0,507760,597554.0,82.65,240.3,515723.0,95.76,321.67,,561.0,899.0,0.747,433863.0,69.53
Vermont,2022-08-30,42160,2022-08-30,Vermont,623989,1503262.0,2019690.0,516428,598169.0,82.73,240.91,516250.0,95.86,323.67,,547.0,877.0,0.744,436565.0,69.96
Vermont,2022-09-06,42167,2022-09-06,Vermont,623989,1507092.0,2026490.0,519398,599031.0,82.84,241.53,516923.0,96.0,324.76,,547.0,877.0,0.744,438877.0,70.33
Vermont,2022-09-13,42174,2022-09-13,Vermont,623989,1509894.0,2049390.0,539496,599558.0,82.91,241.97,517353.0,96.08,328.43,,1113.0,1784.0,0.737,440741.0,70.63
Vermont,2022-09-20,42181,2022-09-20,Vermont,623989,1518517.0,2083490.0,564973,600589.0,83.04,243.36,518155.0,96.25,333.9,,2036.0,3263.0,0.729,447542.0,71.72
Vermont,2022-09-27,42188,2022-09-27,Vermont,623989,,,0,,,,,,,,2171.0,3479.0,,,
Vermont,2022-10-04,42195,2022-10-04,Vermont,623989,1548905.0,2160790.0,611885,601348.0,83.29,248.23,519708.0,96.37,346.29,,2243.0,3595.0,0.717,475618.0,76.22
Vermont,2022-10-11,42202,2022-10-11,Vermont,623989,1564687.0,2191190.0,626503,602707.0,83.52,250.76,521142.0,96.59,351.16,,3168.0,5077.0,0.714,488607.0,78.3
Vermont,2022-10-18,42209,2022-10-18,Vermont,623989,1587925.0,2227690.0,639765,604533.0,83.74,254.48,522539.0,96.88,357.01,,3320.0,5321.0,0.713,508622.0,81.51
Vermont,2022-10-25,42216,2022-10-25,Vermont,623989,1607688.0,2262990.0,655302,605880.0,83.92,257.65,523646.0,97.1,362.67,,2823.0,4524.0,0.71,525931.0,84.29
Vermont,2022-11-01,42223,2022-11-01,Vermont,623989,1626680.0,2292290.0,665610,608269.0,84.16,260.69,525146.0,97.48,367.36,,2713.0,4348.0,0.71,541034.0,86.71
Vermont,2022-11-08,42230,2022-11-08,Vermont,623989,1639176.0,2424880.0,785704,609521.0,84.29,262.69,525943.0,97.68,388.61,,2203.0,3531.0,0.676,551481.0,88.38
Vermont,2022-11-15,42237,2022-11-15,Vermont,623989,1655087.0,2343790.0,688703,610749.0,84.44,265.24,526898.0,97.88,375.61,,2273.0,3643.0,0.706,565209.0,90.58
Vermont,2022-11-22,42244,2022-11-22,Vermont,623989,1669031.0,2364190.0,695159,611733.0,84.57,267.48,527736.0,98.04,378.88,,1992.0,3192.0,0.706,577331.0,92.52
Vermont,2022-11-29,42251,2022-11-29,Vermont,623989,1681335.0,2387290.0,705955,612791.0,84.71,269.45,528589.0,98.21,382.59,,1758.0,2817.0,0.704,587724.0,94.19
Vermont,2022-12-06,42258,2022-12-06,Vermont,623989,1687884.0,2393340.0,705456,613315.0,84.78,270.5,528998.0,98.29,383.55,,1351.0,2165.0,0.705,593340.0,95.09
Vermont,2022-12-13,42265,2022-12-13,Vermont,623989,1697824.0,2409820.0,711996,615722.0,85.02,272.09,530533.0,98.68,386.2,,1420.0,2276.0,0.705,599338.0,96.05
Vermont,2022-12-20,42272,2022-12-20,Vermont,623989,1706374.0,2424660.0,718286,616512.0,85.12,273.46,531165.0,98.8,388.57,,1221.0,1957.0,0.704,606466.0,97.19
Vermont,2022-12-27,42279,2022-12-27,Vermont,623989,1713283.0,2439420.0,726137,617238.0,85.22,274.57,531759.0,98.92,390.94,,987.0,1582.0,0.702,612055.0,98.09
Vermont,2023-01-03,42286,2023-01-03,Vermont,623989,1718359.0,2444660.0,726301,617699.0,85.28,275.38,532166.0,98.99,391.78,,725.0,1162.0,0.703,616263.0,98.76
Vermont,2023-01-10,42293,2023-01-10,Vermont,623989,1722562.0,2453360.0,730798,618093.0,85.34,276.06,532519.0,99.06,393.17,,619.0,992.0,0.702,619719.0,99.32
Vermont,2023-01-17,42300,2023-01-17,Vermont,623989,1726920.0,2465560.0,738640,618477.0,85.4,276.75,532885.0,99.12,395.13,,626.0,1003.0,0.7,623327.0,99.89
Vermont,2023-01-24,42301,2023-01-18,Vermont,623989,1731305.0,2474650.0,743345,619297.0,85.48,277.46,533368.0,99.25,396.59,,626.0,1003.0,0.7,626409.0,100.39
Veterans Health,2021-01-12,42302,2021-01-12,Veterans Health,18475321,226754.0,885950.0,659196,207449.0,,,19301.0,,,,,,0.256,,
Veterans Health,2021-01-19,42309,2021-01-19,Veterans Health,18475321,416209.0,994425.0,687148,372382.0,,,43469.0,,,33074.0,30339.0,,0.419,,
Veterans Health,2021-01-26,42316,2021-01-26,Veterans Health,18475321,703351.0,1260325.0,615481,600904.0,,,101749.0,,,94689.0,44454.0,,0.61,,
Veterans Health,2021-02-02,42323,2021-02-02,Veterans Health,18475321,973371.0,1491725.0,575352,789785.0,,,182677.0,,,49149.0,44791.0,,0.704,,
Veterans Health,2021-02-09,42330,2021-02-09,Veterans Health,18475321,1268553.0,1929100.0,660547,958539.0,,,308881.0,,,89492.0,42230.0,,0.726,,
Veterans Health,2021-02-16,42337,2021-02-16,Veterans Health,18475321,1692702.0,2048375.0,665167,1211927.0,,,479556.0,,,98169.0,60593.0,,0.826,,
Veterans Health,2021-02-23,42344,2021-02-23,Veterans Health,18475321,2002806.0,2384285.0,381479,1345116.0,,,656399.0,,,53383.0,56780.0,,0.895,,
Veterans Health,2021-03-02,42351,2021-03-02,Veterans Health,18475321,2372611.0,2770485.0,518319,1540721.0,,,830514.0,,,120483.0,57043.0,,0.907,,
Veterans Health,2021-03-09,42358,2021-03-09,Veterans Health,18475321,2718748.0,3387645.0,715790,1738461.0,,,988084.0,,,61603.0,59672.0,,0.871,,
Veterans Health,2021-03-16,42365,2021-03-16,Veterans Health,18475321,3160693.0,3734635.0,707994,1950172.0,,,1241222.0,,,148289.0,66893.0,,0.885,,
Veterans Health,2021-03-23,42372,2021-03-23,Veterans Health,18475321,3512264.0,4154435.0,679759,2142795.0,,,1415773.0,,,61175.0,62248.0,,0.886,,
Veterans Health,2021-03-30,42379,2021-03-30,Veterans Health,18475321,3861303.0,4555875.0,741186,2299587.0,,,1622464.0,,,62911.0,50217.0,,0.885,,
Veterans Health,2021-04-06,42386,2021-04-06,Veterans Health,18475321,4182635.0,5306515.0,1123880,2416686.0,,,1814592.0,,,56495.0,50269.0,,0.85,,
Veterans Health,2021-04-13,42393,2021-04-13,Veterans Health,18475321,4457229.0,5764865.0,1307636,2536269.0,,,2029471.0,,,63346.0,45247.0,,0.808,,
Veterans Health,2021-04-20,42400,2021-04-20,Veterans Health,18475321,4681572.0,6053145.0,1423448,2610659.0,,,2183701.0,,,40035.0,40234.0,,0.785,,
Veterans Health,2021-04-27,42407,2021-04-27,Veterans Health,18475321,4849986.0,6209195.0,1463569,2657173.0,,,2305630.0,,,32556.0,30362.0,,0.781,,
Veterans Health,2021-05-04,42414,2021-05-04,Veterans Health,18475321,4978187.0,6235095.0,1361898,2691897.0,,,2403336.0,,,26071.0,23342.0,,0.798,,
Veterans Health,2021-05-11,42421,2021-05-11,Veterans Health,18475321,5074735.0,6238805.0,1242434,2718882.0,,,2478679.0,,,19774.0,17401.0,,0.814,,
Veterans Health,2021-05-18,42428,2021-05-18,Veterans Health,18475321,5152644.0,6239605.0,1150642,2742938.0,,,2539738.0,,,15517.0,13423.0,,0.826,,
Veterans Health,2021-05-25,42435,2021-05-25,Veterans Health,18475321,5214111.0,6239605.0,1076394,2765991.0,,,2586451.0,,,12794.0,10607.0,,0.836,,
Veterans Health,2021-06-01,42442,2021-06-01,Veterans Health,18475321,5257078.0,6239605.0,1016912,2783472.0,,,2618525.0,,,9609.0,8497.0,,0.843,,
Veterans Health,2021-06-08,42449,2021-06-08,Veterans Health,18475321,5284647.0,6239605.0,982469,2795478.0,,,2638873.0,,,8065.0,4920.0,,0.847,,
Veterans Health,2021-06-15,42456,2021-06-15,Veterans Health,18475321,5311457.0,6239605.0,950018,2808411.0,,,2658314.0,,,5870.0,4636.0,,0.851,,
Veterans Health,2021-06-22,42463,2021-06-22,Veterans Health,18475321,5334064.0,6245680.0,925284,2819379.0,,,2674806.0,,,4811.0,4228.0,,0.854,,
Veterans Health,2021-06-29,42470,2021-06-29,Veterans Health,18475321,5352356.0,6245680.0,908737,2829188.0,,,2687204.0,,,4058.0,3044.0,,0.857,,
Veterans Health,2021-07-06,42477,2021-07-06,Veterans Health,18475321,5368336.0,6245680.0,890670,2837845.0,,,2697843.0,,,3502.0,2581.0,,0.86,,
Veterans Health,2021-07-13,42484,2021-07-13,Veterans Health,18475321,5381564.0,6245680.0,877305,2845228.0,,,2706958.0,,,3643.0,1929.0,,0.862,,
Veterans Health,2021-07-20,42491,2021-07-20,Veterans Health,18475321,5397255.0,6245680.0,861385,2855109.0,,,2716600.0,,,3229.0,2274.0,,0.864,,
Veterans Health,2021-07-27,42498,2021-07-27,Veterans Health,18475321,5414794.0,6245680.0,845327,2867409.0,,,2726138.0,,,3682.0,2605.0,,0.867,,
Veterans Health,2021-08-03,42505,2021-08-03,Veterans Health,18475321,5436524.0,6245680.0,827623,2884454.0,,,2736306.0,,,4678.0,3104.0,,0.87,,
Veterans Health,2021-08-10,42512,2021-08-10,Veterans Health,18475321,5454808.0,6245680.0,805377,2898944.0,,,2744535.0,,,4817.0,3189.0,,0.873,,
Veterans Health,2021-08-17,42519,2021-08-17,Veterans Health,18475321,5477025.0,6245680.0,786902,2914809.0,,,2755481.0,,,4729.0,3174.0,,0.877,,
Veterans Health,2021-08-24,42526,2021-08-24,Veterans Health,18475321,5501857.0,6245680.0,764440,2929842.0,,,2768331.0,,,6702.0,4100.0,,0.881,,
Veterans Health,2021-08-31,42533,2021-08-31,Veterans Health,18475321,5534091.0,6343090.0,808999,2945393.0,,,2781619.0,,,7071.0,4610.0,,0.882,13905.0,
Veterans Health,2021-09-07,42540,2021-09-07,Veterans Health,18475321,5569767.0,6348980.0,802527,2959976.0,,,2794129.0,,,7698.0,5206.0,,0.877,25636.0,
Veterans Health,2021-09-14,42547,2021-09-14,Veterans Health,18475321,5600598.0,6367140.0,784499,2970598.0,,,2805597.0,,,7698.0,4900.0,,0.88,36725.0,
Veterans Health,2021-09-21,42554,2021-09-21,Veterans Health,18475321,5633459.0,6395430.0,778376,2982434.0,,,2817962.0,,,6669.0,5250.0,,0.882,48128.0,
Veterans Health,2021-09-28,42561,2021-09-28,Veterans Health,18475321,5661019.0,6428800.0,767781,2991558.0,,,2826627.0,,,5525.0,4577.0,,0.884,58500.0,
Veterans Health,2021-10-05,42568,2021-10-05,Veterans Health,18475321,5726792.0,6446940.0,760781,3010695.0,,,2834388.0,,,15265.0,9396.0,,0.889,97876.0,
Veterans Health,2021-10-12,42575,2021-10-12,Veterans Health,18475321,5807961.0,6510130.0,751576,3034768.0,,,2842295.0,,,17236.0,11677.0,,0.892,147973.0,
Veterans Health,2021-10-19,42582,2021-10-19,Veterans Health,18475321,5872878.0,6601270.0,751590,3052543.0,,,2848882.0,,,15658.0,10158.0,,0.893,189255.0,
Veterans Health,2021-10-26,42589,2021-10-26,Veterans Health,18475321,5944123.0,6699540.0,755417,3070127.0,,,2855615.0,,,13322.0,11051.0,,0.896,237032.0,
Veterans Health,2021-11-02,42596,2021-11-02,Veterans Health,18475321,6047883.0,6835900.0,788017,3098134.0,,,2862951.0,,,22120.0,14823.0,,0.896,306532.0,
Veterans Health,2021-11-09,42603,2021-11-09,Veterans Health,18475321,6185519.0,7043290.0,869084,3136676.0,,,2871194.0,,,26708.0,19698.0,,0.891,398979.0,
Veterans Health,2021-11-16,42610,2021-11-16,Veterans Health,18475321,6296735.0,7162060.0,865325,3165912.0,,,2877502.0,,,23061.0,20485.0,,0.892,475809.0,
Veterans Health,2021-11-23,42617,2021-11-23,Veterans Health,18475321,6436660.0,7261410.0,846553,3201815.0,,,2885099.0,,,26700.0,20027.0,,0.889,573906.0,
Veterans Health,2021-11-30,42624,2021-11-30,Veterans Health,18475321,6511437.0,7271910.0,803334,3220639.0,,,2889363.0,,,21416.0,20023.0,,0.897,626482.0,
Veterans Health,2021-12-07,42631,2021-12-07,Veterans Health,18475321,6646823.0,7394160.0,818755,3254348.0,,,2895832.0,,,26736.0,19462.0,,0.904,723333.0,
Veterans Health,2021-12-14,42638,2021-12-14,Veterans Health,18475321,6758160.0,7485470.0,747796,3282415.0,,,2901185.0,,,22194.0,19171.0,,0.909,802767.0,
Veterans Health,2021-12-21,42645,2021-12-21,Veterans Health,18475321,6854934.0,7528070.0,721025,3307381.0,,,2905782.0,,,19293.0,15426.0,,0.911,871213.0,
Veterans Health,2021-12-28,42652,2021-12-28,Veterans Health,18475321,6922671.0,7547270.0,656777,3325420.0,,,2908946.0,,,18974.0,14008.0,,0.917,918326.0,
Veterans Health,2022-01-04,42659,2022-01-04,Veterans Health,18475321,6972095.0,7552450.0,618523,3339407.0,,,2911829.0,,,12962.0,8915.0,,0.926,951390.0,
Veterans Health,2022-01-11,42666,2022-01-11,Veterans Health,18475321,7030073.0,7642020.0,630204,3356018.0,,,2915446.0,,,12173.0,9556.0,,0.925,989774.0,
Veterans Health,2022-01-18,42673,2022-01-18,Veterans Health,18475321,7079109.0,7676520.0,626938,3369214.0,,,2918566.0,,,10502.0,8083.0,,0.922,1023002.0,
Veterans Health,2022-01-25,42680,2022-01-25,Veterans Health,18475321,7109329.0,7718020.0,612881,3377718.0,,,2920844.0,,,8080.0,5794.0,,0.922,1042763.0,
Veterans Health,2022-02-01,42687,2022-02-01,Veterans Health,18475321,7140253.0,7734720.0,604750,3386204.0,,,2923404.0,,,6484.0,5152.0,,0.924,1062971.0,
Veterans Health,2022-02-08,42694,2022-02-08,Veterans Health,18475321,7162483.0,7747320.0,589952,3392310.0,,,2925599.0,,,5626.0,4226.0,,0.925,1077105.0,
Veterans Health,2022-02-15,42701,2022-02-15,Veterans Health,18475321,7183870.0,7766420.0,586767,3398084.0,,,2927773.0,,,4633.0,3069.0,,0.926,1090746.0,
Veterans Health,2022-02-22,42708,2022-02-22,Veterans Health,18475321,7201221.0,7773120.0,582753,3403000.0,,,2929609.0,,,3902.0,2916.0,,0.926,1101535.0,
Veterans Health,2022-03-01,42715,2022-03-01,Veterans Health,18475321,7213240.0,7786420.0,573575,3406285.0,,,2931051.0,,,3310.0,2083.0,,0.927,1108931.0,
Veterans Health,2022-03-08,42722,2022-03-08,Veterans Health,18475321,7226893.0,7799020.0,573580,3410015.0,,,2932600.0,,,2971.0,2135.0,,0.927,1117413.0,
Veterans Health,2022-03-15,42729,2022-03-15,Veterans Health,18475321,7237387.0,7811620.0,574739,3413070.0,,,2933775.0,,,2349.0,1918.0,,0.927,1123790.0,
Veterans Health,2022-03-22,42736,2022-03-22,Veterans Health,18475321,7245188.0,7815820.0,577024,3415270.0,,,2934633.0,,,1754.0,1388.0,,0.927,1128603.0,
Veterans Health,2022-03-29,42743,2022-03-29,Veterans Health,18475321,7252701.0,7837620.0,584919,3417457.0,,,2935354.0,,,1664.0,1105.0,,0.926,1133277.0,
Veterans Health,2022-04-05,42750,2022-04-05,Veterans Health,18475321,7263574.0,7869620.0,606046,3420230.0,,,2936391.0,,,3374.0,1555.0,,0.926,1140397.0,
Veterans Health,2022-04-12,42757,2022-04-12,Veterans Health,18475321,7289581.0,7923620.0,634039,3425817.0,,,2938666.0,,,6101.0,3716.0,,0.924,1158584.0,
Veterans Health,2022-04-19,42764,2022-04-19,Veterans Health,18475321,7330059.0,7963820.0,657880,3433828.0,,,2942122.0,,,8280.0,5783.0,,0.921,1187661.0,
Veterans Health,2022-04-26,42771,2022-04-26,Veterans Health,18475321,7372046.0,8036420.0,690532,3441723.0,,,2945936.0,,,8328.0,6028.0,,0.918,1217979.0,
Veterans Health,2022-05-03,42778,2022-05-03,Veterans Health,18475321,7410548.0,8122820.0,712272,3448998.0,,,2949366.0,,,8047.0,5925.0,,0.915,1245809.0,
Veterans Health,2022-05-10,42785,2022-05-10,Veterans Health,18475321,7444087.0,8168020.0,725944,3455362.0,,,2952391.0,,,7611.0,5381.0,,0.913,1269988.0,
